"", "DAN-c1 LEFT", "DAN-c1 RIGHT", "DAN-d1 LEFT", "DAN-d1 RIGHT", "DAN-f1 LEFT", "DAN-f1 RIGHT", "DAN-g1 LEFT", "DAN-g1 RIGHT", "DAN-i1 LEFT", "DAN-i1 RIGHT", "DAN-j1 LEFT", "DAN-j1 RIGHT", "DAN-k1 LEFT", "DAN-k1 RIGHT", "FAN-1 LEFT", "FAN-1 RIGHT", "FAN-2 LEFT", "FAN-2 RIGHT", "FAN-3 LEFT", "FAN-3 RIGHT", "FAN-4 LEFT", "FAN-4 RIGHT", "FAN-5 LEFT", "FAN-5 RIGHT", "FAN-6 LEFT", "FAN-6 RIGHT", "FAN-7 LEFT", "FAN-7 RIGHT", "FAN-8 LEFT", "FAN-8 RIGHT", "FAN-9 LEFT", "FAN-9 RIGHT", "FAN-10 LEFT", "FAN-10 RIGHT", "FAN-11 LEFT", "FAN-11 RIGHT", "FAN-12 LEFT", "FAN-12 RIGHT", "FB2IN-1 LEFT", "FB2IN-1 RIGHT", "FB2IN-2 LEFT", "FB2IN-2 RIGHT", "FB2IN-3 LEFT", "FB2IN-3 RIGHT", "FB2IN-4 LEFT", "FB2IN-4 RIGHT", "FB2IN-5 LEFT", "FB2IN-5 RIGHT", "FB2IN-6 LEFT", "FB2IN-6 RIGHT", "FB2IN-7 LEFT", "FB2IN-7 RIGHT", "FB2IN-8 LEFT", "FB2IN-8 RIGHT", "FB2IN-9 LEFT", "FB2IN-9 RIGHT", "FB2IN-10 LEFT", "FB2IN-10 RIGHT", "FB2IN-11 LEFT", "FB2IN-11 RIGHT", "FB2IN-12 LEFT", "FB2IN-12 RIGHT", "FB2IN-13 LEFT", "FB2IN-13 RIGHT", "FB2IN-14 LEFT", "FB2IN-14 RIGHT", "FB2IN-15 LEFT", "FB2IN-15 RIGHT", "FB2IN-16 LEFT", "FB2IN-16 RIGHT", "FB2IN-17 LEFT", "FB2IN-17 RIGHT", "FB2IN-18 LEFT", "FB2IN-18 RIGHT", "FB2IN-19 LEFT", "FB2IN-19 RIGHT", "FB2IN-20 LEFT", "FB2IN-20 RIGHT", "FB2IN-21 LEFT", "FB2IN-21 RIGHT", "FBN-1 LEFT", "FBN-1 RIGHT", "FBN-2 LEFT", "FBN-2 RIGHT", "FBN-3 LEFT", "FBN-3 RIGHT", "FBN-4 LEFT", "FBN-4 RIGHT", "FBN-5 LEFT", "FBN-5 RIGHT", "FBN-6 LEFT", "FBN-6 RIGHT", "FBN-7 LEFT", "FBN-7 RIGHT", "FBN-8 LEFT", "FBN-8 RIGHT", "FBN-9 LEFT", "FBN-9 RIGHT", "FBN-10 LEFT", "FBN-10 RIGHT", "FBN-11 LEFT", "FBN-11 RIGHT", "FBN-12 LEFT", "FBN-12 RIGHT", "FBN-13 LEFT", "FBN-13 RIGHT", "FBN-14 LEFT", "FBN-14 RIGHT", "FBN-15 LEFT", "FBN-15 RIGHT", "FBN-16 LEFT", "FBN-16 RIGHT", "FBN-17 LEFT", "FBN-17 RIGHT", "FBN-18 LEFT", "FBN-18 RIGHT", "FBN-19 LEFT", "FBN-19 RIGHT", "FBN-20 LEFT", "FBN-20 RIGHT", "FBN-21 LEFT", "FBN-21 RIGHT", "FBN-22 LEFT", "FBN-22 RIGHT", "FBN-23 LEFT", "FBN-23 RIGHT", "FBN-24 LEFT", "FBN-24 RIGHT", "FBN-25 LEFT", "FBN-25 RIGHT", "FBN-26 LEFT", "FBN-26 RIGHT", "FBN-27 LEFT", "FBN-27 RIGHT", "FBN-28 LEFT", "FBN-28 RIGHT", "FFN-1 LEFT", "FFN-1 RIGHT", "FFN-2 LEFT", "FFN-2 RIGHT", "FFN-3 LEFT", "FFN-3 RIGHT", "FFN-4 LEFT", "FFN-4 RIGHT", "FFN-5 LEFT", "FFN-5 RIGHT", "FFN-6 LEFT", "FFN-6 RIGHT", "FFN-7 LEFT", "FFN-7 RIGHT", "FFN-8 LEFT", "FFN-8 RIGHT", "FFN-9 LEFT", "FFN-9 RIGHT", "FFN-10 LEFT", "FFN-10 RIGHT", "FFN-11 LEFT", "FFN-11 RIGHT", "FFN-12 LEFT", "FFN-12 RIGHT", "FFN-13 LEFT", "FFN-13 RIGHT", "FFN-14 LEFT", "FFN-14 RIGHT", "FFN-15 LEFT", "FFN-15 RIGHT", "FFN-16 LEFT", "FFN-16 RIGHT", "FFN-17 LEFT", "FFN-17 RIGHT", "FFN-18 LEFT", "FFN-18 RIGHT", "FFN-19 LEFT", "FFN-19 RIGHT", "FFN-20 LEFT", "FFN-20 RIGHT", "FFN-21 LEFT", "FFN-21 RIGHT", "FFN-22 LEFT", "FFN-22 RIGHT", "FFN-23 LEFT", "FFN-23 RIGHT", "FFN-24 LEFT", "FFN-24 RIGHT", "FFN-25 LEFT", "FFN-25 RIGHT", "FFN-26 LEFT", "FFN-26 RIGHT", "FFN-27 LEFT", "FFN-27 RIGHT", "FFN-28 LEFT", "FFN-28 RIGHT", "FFN-29 LEFT", "FFN-29 RIGHT", "FFN-30 LEFT", "FFN-30 RIGHT", "FFN-31 LEFT", "FFN-31 RIGHT", "FFN-32 LEFT", "FFN-32 RIGHT", "FFN-33 LEFT", "FFN-33 RIGHT", "FFN-34 LEFT", "FFN-34 RIGHT", "FFN-35 LEFT", "FFN-35 RIGHT", "FFN-36 LEFT", "FFN-36 RIGHT", "FFN-37 LEFT", "FFN-37 RIGHT", "FFN-38 LEFT", "FFN-38 RIGHT", "FFN-39 LEFT", "FFN-39 RIGHT", "FFN-40 LEFT", "FFN-40 RIGHT", "FFN-41 LEFT", "FFN-41 RIGHT", "MBIN-b1 LEFT", "MBIN-b1 RIGHT", "MBIN-b2 LEFT", "MBIN-b2 RIGHT", "MBIN-e1 LEFT", "MBIN-e1 RIGHT", "MBIN-e2 LEFT", "MBIN-e2 RIGHT", "MBIN-l1 LEFT", "MBIN-l1 RIGHT", "MBON-a1 LEFT", "MBON-a1 RIGHT", "MBON-a2 LEFT", "MBON-a2 RIGHT", "MBON-b1 LEFT", "MBON-b1 RIGHT", "MBON-b2 LEFT", "MBON-b2 RIGHT", "MBON-b3 LEFT", "MBON-b3 RIGHT", "MBON-c1 LEFT", "MBON-c1 RIGHT", "MBON-d1 LEFT", "MBON-d1 RIGHT", "MBON-d2 LEFT", "MBON-d2 RIGHT", "MBON-d3 LEFT", "MBON-d3 RIGHT", "MBON-e1 LEFT", "MBON-e1 RIGHT", "MBON-e2 LEFT", "MBON-e2 RIGHT", "MBON-f1 LEFT", "MBON-f1 RIGHT", "MBON-g1 LEFT", "MBON-g1 RIGHT", "MBON-g2 LEFT", "MBON-g2 RIGHT", "MBON-h1 LEFT", "MBON-h1 RIGHT", "MBON-h2 LEFT", "MBON-h2 RIGHT", "MBON-i1 LEFT", "MBON-i1 RIGHT", "MBON-j1 LEFT", "MBON-j1 RIGHT", "MBON-k1 LEFT", "MBON-k1 RIGHT", "MBON-m1 LEFT", "MBON-m1 RIGHT", "MBON-n1 LEFT", "MBON-n1 RIGHT", "MBON-o1 LEFT", "MBON-o1 RIGHT", "MBON-p1 LEFT", "MBON-p1 RIGHT", "MBON-q1 LEFT", "MBON-q1 RIGHT", "OAN-a1 SINGLE", "OAN-a2 SINGLE", "OAN-e1 LEFT", "OAN-e1 RIGHT", "OAN-g1 LEFT", "OAN-g1 RIGHT"
"MBIN-e1 RIGHT", 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0
"MBIN-e2 LEFT", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0
"MBIN-e2 RIGHT", 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 2, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5, 5, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0
"MBIN-l1 LEFT", 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 12, 0, 3, 0, 0, 0, 0, 0, 0, 0, 20, 0, 27, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0
"MBIN-l1 RIGHT", 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 16, 0, 4, 0, 0, 0, 0, 0, 0, 0, 27, 0, 22, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 4
"MBON-a1 LEFT", 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 0, 0, 0, 0, 0, 8, 2, 3, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"MBON-a1 RIGHT", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 11, 9, 0, 0, 0, 0, 4, 0, 6, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0
"MBON-a2 LEFT", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 2, 1, 1, 6, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"MBON-a2 RIGHT", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"MBON-b1 LEFT", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"MBON-b1 RIGHT", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
